"ID","YEAR","EXP","WKS","OCC","IND","SOUTH","SMSA","MS","FEM","UNION","ED","BLK","LWAGE"
"A205",1977,26,48,1,0,1,0,1,0,1,12,0,6.68461
"A205",1978,27,42,1,0,1,0,1,0,1,12,0,6.90776
"A205",1979,28,36,1,0,1,0,1,0,1,12,0,6.69456
"A205",1980,29,48,1,0,1,0,1,0,1,12,0,6.90776
"A205",1981,30,34,1,0,1,0,1,0,1,12,0,6.93828
"A205",1982,31,34,1,0,1,0,1,0,1,12,0,7.04839
"A206",1976,12,48,0,0,0,1,1,0,0,13,0,6.90575
"A206",1977,13,50,0,0,0,1,1,0,0,13,0,6.90575
"A206",1978,14,50,0,0,0,0,1,0,0,13,0,7.34278
"A206",1979,15,49,0,0,0,0,1,0,0,13,0,7.47591
"A206",1980,16,49,0,0,0,1,1,0,0,13,0,7.50108
"A206",1981,17,49,0,0,0,1,1,0,0,13,0,7.21744
"A206",1982,18,47,0,0,0,1,1,0,0,13,0,7.87284
"A207",1976,13,51,0,0,0,1,1,0,0,17,0,6.90575
"A207",1977,14,35,0,0,0,1,1,0,0,17,0,6.90575
"A207",1978,15,52,0,0,0,1,1,0,0,17,0,7.31322
"A207",1979,16,52,0,0,0,1,1,0,0,17,0,7.70661
"A207",1980,17,52,0,0,0,1,1,0,0,17,0,6.98286
"A207",1981,18,52,0,0,0,1,1,0,0,17,0,7.46737
"A207",1982,19,51,0,0,0,1,1,0,0,17,0,7.91936
"A208",1976,15,22,1,0,0,1,0,1,0,11,1,5.39363
"A208",1977,16,46,1,0,0,1,0,1,0,11,1,5.52146
"A208",1978,17,50,1,0,0,1,0,1,1,11,1,5.75257
"A208",1979,18,49,1,0,0,1,0,1,1,11,1,5.75257
"A208",1980,19,50,1,0,0,1,0,1,1,11,1,5.81413
"A208",1981,20,41,1,0,0,1,0,1,0,11,1,5.95324
"A208",1982,21,42,1,0,0,1,0,1,0,11,1,6.05209
"A209",1976,23,49,0,0,0,0,1,0,0,17,0,6.55108
"A209",1977,24,40,0,0,0,0,1,0,0,17,0,6.67203
"A209",1978,25,44,0,0,0,0,1,0,0,17,0,6.66568
"A209",1979,26,43,0,0,0,0,1,0,0,17,0,6.67203
"A209",1980,27,41,0,0,0,0,1,0,0,17,0,6.71538
"A209",1981,28,40,0,0,0,0,1,0,0,17,0,6.80239
"A209",1982,29,42,0,0,0,0,1,0,0,17,0,6.8977
"A210",1976,34,39,1,1,0,0,0,0,1,8,0,6.62007
"A210",1977,35,48,1,1,0,0,0,0,1,8,0,6.62007
"A210",1978,36,48,1,1,0,0,0,0,1,8,0,6.71538
"A210",1979,37,48,1,1,0,0,0,0,1,8,0,6.80239
"A210",1980,38,47,1,1,0,0,0,0,1,8,0,6.85646
"A210",1981,39,45,1,1,0,0,0,0,1,8,0,6.90776
"A210",1982,40,45,1,1,0,0,0,0,1,8,0,6.95655
"A211",1976,30,49,0,1,0,1,1,0,0,10,0,6.77422
"A211",1977,31,48,0,1,0,1,1,0,0,10,0,6.90575
"A211",1978,32,49,0,1,0,1,1,0,0,10,0,6.90776
"A211",1979,33,49,0,1,0,1,1,0,0,10,0,7.3696
"A211",1980,34,52,0,1,0,1,1,0,0,10,0,7.45298
"A211",1981,35,49,0,1,0,1,1,0,0,10,0,7.64969
"A211",1982,36,48,0,1,0,1,1,0,1,10,0,7.54961
"A212",1976,7,49,0,1,0,1,1,0,0,17,0,6.90575
"A212",1977,8,48,0,1,0,1,1,0,0,17,0,6.90575
"A212",1978,9,49,0,1,0,1,1,0,0,17,0,7.09008
"A212",1979,10,49,0,1,0,1,1,0,0,17,0,7.20786
"A212",1980,11,47,0,1,0,1,1,0,0,17,0,7.31322
"A212",1981,12,49,0,1,0,1,1,0,0,17,0,7.20117
"A212",1982,13,49,0,1,0,1,1,0,0,17,0,7.6009
"A213",1976,27,48,0,0,0,1,1,0,0,11,0,6.90575
"A213",1977,28,49,1,0,0,1,1,0,0,11,0,6.90575
"A213",1978,29,49,1,0,0,1,1,0,0,11,0,7.00307
"A213",1979,30,51,1,0,0,1,1,0,0,11,0,7.09008
"A213",1980,31,48,1,0,0,1,1,0,0,11,0,7.1309
"A213",1981,32,49,1,0,0,1,1,0,0,11,0,7.08171
"A213",1982,33,48,1,1,0,1,1,0,0,11,0,7.24423
"A214",1976,24,49,0,0,0,1,1,0,0,12,0,6.286
"A214",1977,25,48,1,0,0,1,1,0,0,12,0,6.35437
"A214",1978,26,49,1,0,0,1,1,0,0,12,0,6.43775
"A214",1979,27,49,1,0,0,1,1,0,0,12,0,6.43775
"A214",1980,28,49,1,0,0,1,1,0,0,12,0,6.47697
"A214",1981,29,49,1,0,0,1,1,0,0,12,0,6.55108
"A214",1982,30,49,1,0,0,1,1,0,0,12,0,6.55108
"A215",1976,35,48,0,0,1,1,1,0,0,16,1,6.2634
"A215",1977,36,50,0,0,1,1,1,0,0,16,1,6.17379
"A215",1978,37,50,0,0,1,1,1,0,0,16,1,6.10925
"A215",1979,38,46,0,0,1,1,1,0,0,16,1,6.10925
"A215",1980,39,52,0,0,1,1,1,0,0,16,1,6.30992
"A215",1981,40,51,0,0,1,1,1,0,0,16,1,6.21461
"A215",1982,41,50,0,0,1,1,1,0,0,16,1,6.39693
"A216",1976,17,49,0,0,1,1,1,0,0,17,0,6.85646
"A216",1977,18,49,0,0,1,1,1,0,0,17,0,6.90575
"A216",1978,19,49,0,0,1,1,1,0,0,17,0,7.04752
"A216",1979,20,49,0,0,1,1,1,0,0,17,0,7.1309
"A216",1980,21,47,0,0,1,1,1,0,0,17,0,7.24423
"A216",1981,22,48,0,0,1,1,1,0,0,17,0,6.99485
"A216",1982,23,48,0,0,1,1,1,0,0,17,0,7.54961
"A217",1976,4,49,0,0,0,0,1,0,0,13,0,6.05209
"A217",1977,5,50,0,0,0,0,1,0,0,13,0,6.05209
"A217",1978,6,50,0,0,0,0,1,0,0,13,0,6.21461
"A217",1979,7,51,0,0,0,0,1,0,0,13,0,6.33328
"A217",1980,8,50,0,0,0,0,1,0,0,13,0,6.43775
"A217",1981,9,49,0,0,0,0,1,0,0,13,0,6.19236
"A217",1982,10,49,0,0,0,0,1,0,0,13,0,6.53233
"A218",1976,11,46,1,1,0,0,1,0,1,12,0,6.31536
"A218",1977,12,12,1,1,0,0,1,0,1,12,0,6.33328
"A218",1978,13,49,1,1,0,0,1,0,1,12,0,6.40192
"A218",1979,14,49,1,1,0,0,1,0,1,12,0,6.54103
"A218",1980,15,48,1,1,0,0,1,0,1,12,0,6.54679
"A218",1981,16,49,1,1,0,0,1,0,1,12,0,6.65028
"A218",1982,17,49,1,1,0,0,1,0,1,12,0,6.68835
"A219",1976,19,48,0,0,0,1,1,0,0,12,0,6.81344
"A219",1977,20,43,0,0,0,1,1,0,0,12,0,6.80239
"A219",1978,21,48,0,0,0,1,1,0,1,12,0,6.95655
"A219",1979,22,48,0,0,0,1,1,0,0,12,0,7.08841
"A219",1980,23,48,0,0,0,1,1,0,1,12,0,7.36455
"A219",1981,24,50,0,0,0,1,1,0,0,12,0,7.49554
"A219",1982,25,50,1,0,0,1,1,0,1,12,0,7.21082
"A220",1976,33,43,0,0,1,1,1,0,1,12,0,6.47851
"A220",1977,34,41,0,0,1,1,1,0,1,12,0,6.55393
"A220",1978,35,43,0,0,1,1,1,0,1,12,0,6.62804
"A220",1979,36,42,0,0,1,1,1,0,1,12,0,6.74524
"A220",1980,37,41,0,0,1,1,1,0,1,12,0,6.82979
"A220",1981,38,45,0,0,1,0,1,0,1,12,0,7.09008
"A220",1982,39,46,0,0,1,0,1,0,1,12,0,7.05099
"A221",1976,28,44,0,0,0,1,1,0,0,17,0,6.90575
"A221",1977,29,49,0,0,0,1,1,0,0,17,0,6.90575
"A221",1978,30,48,0,0,0,1,1,0,1,17,0,7.20786
"A221",1979,31,45,0,0,0,1,1,0,1,17,0,7.29302
"A221",1980,32,46,0,0,0,1,1,0,1,17,0,7.37776
"A221",1981,33,46,0,0,0,1,1,0,1,17,0,7.15462
"A221",1982,34,46,0,0,0,1,1,0,1,17,0,7.28207
"A222",1976,1,45,1,0,0,1,0,0,0,11,0,5.70378
"A222",1977,2,46,1,0,0,1,0,0,0,11,0,6.2634
"A222",1978,3,43,1,0,0,1,0,0,0,11,0,5.92693
"A222",1979,4,36,1,0,0,1,0,0,0,11,0,5.52146
"A222",1980,5,44,0,0,0,1,0,0,0,11,0,5.99146
"A222",1981,6,47,1,0,0,1,0,0,0,11,0,6.16331
"A222",1982,7,51,1,0,0,1,0,0,0,11,0,6.35437
"A223",1976,12,50,0,1,1,0,1,0,0,14,0,6.10925
"A223",1977,13,49,0,1,1,0,1,0,0,14,0,6.24417
"A223",1978,14,50,0,1,1,0,1,0,0,14,0,6.28227
"A223",1979,15,49,0,1,1,0,1,0,0,14,0,6.38519
"A223",1980,16,50,0,1,1,0,1,0,0,14,0,6.4892
"A223",1981,17,49,0,1,1,0,1,0,0,14,0,6.55678
"A223",1982,18,48,0,1,1,0,1,0,0,14,0,6.77422
"A224",1976,34,30,1,0,0,1,1,0,1,5,0,6.90575
"A224",1977,35,26,1,0,0,1,1,0,1,5,0,6.90575
"A224",1978,36,30,1,0,0,1,1,0,1,5,0,7.03878
"A224",1979,37,36,1,0,0,1,1,0,1,5,0,7.12287
"A224",1980,38,49,1,0,0,1,1,0,1,5,0,7.12287
"A224",1981,39,44,1,0,0,1,1,0,1,5,0,7.17012
"A224",1982,40,52,1,0,0,1,1,0,1,5,0,7.30653
"A225",1976,10,49,0,0,0,1,0,1,0,12,0,6.02345
"A225",1977,11,49,0,0,0,1,0,1,0,12,0,6.25383
"A225",1978,12,49,0,0,0,1,0,1,0,12,0,6.33328
"A225",1979,13,49,0,0,0,1,0,1,0,12,0,6.47697
"A225",1980,14,49,0,0,0,1,0,1,0,12,0,6.49072
"A225",1981,15,49,0,0,0,1,0,1,0,12,0,6.84268
"A225",1982,16,49,0,0,0,1,0,1,0,12,0,6.90174
"A226",1976,30,49,1,1,1,0,1,0,0,12,0,5.57973
"A226",1977,31,52,1,1,1,0,1,0,0,12,0,5.66988
"A226",1978,32,51,1,1,1,0,1,0,0,12,0,5.826
"A226",1979,33,48,1,1,1,0,1,0,0,12,0,5.87493
"A226",1980,34,50,1,1,1,0,1,0,0,12,0,5.8999
"A226",1981,35,43,1,1,1,0,1,0,0,12,0,6.10925
"A226",1982,36,50,1,1,1,0,1,0,0,12,0,6.19236
"A227",1976,29,47,0,0,0,1,1,0,0,16,0,6.90575
"A227",1977,30,52,0,0,0,1,1,0,0,16,0,6.90575
"A227",1978,31,43,0,0,0,1,1,0,0,16,0,7.1107
"A227",1979,32,48,0,0,0,1,1,0,0,16,0,7.1309
"A227",1980,33,48,0,0,0,1,1,0,0,16,0,6.67077
"A227",1981,34,48,0,0,0,1,1,0,0,16,0,6.90776
"A227",1982,35,48,0,0,0,1,1,0,0,16,0,6.90776
"A228",1976,2,50,0,0,1,1,1,0,0,16,0,6.14633
"A228",1977,3,50,0,0,1,1,1,0,0,16,0,6.55108
"A228",1978,4,50,0,0,0,1,1,0,0,16,0,6.80239
"A228",1979,5,50,0,0,0,1,1,0,0,16,0,6.90776
"A228",1980,6,50,0,0,0,1,1,0,0,16,0,7.09008
"A228",1981,7,50,0,0,0,1,1,0,0,16,0,7.24423
"A228",1982,8,49,0,0,0,1,1,0,0,16,0,7.31322
"A229",1976,16,40,0,0,0,1,0,1,1,17,0,6.68461
"A229",1977,17,40,0,0,0,1,0,1,0,17,0,6.74524
"A229",1978,18,40,0,0,0,1,0,1,1,17,0,6.74524
"A229",1979,19,40,0,0,0,1,0,1,0,17,0,6.85646
"A229",1980,20,39,0,0,0,1,0,1,0,17,0,6.90776
"A229",1981,21,42,0,0,0,1,0,1,0,17,0,6.90776
"A229",1982,22,42,0,1,0,1,0,1,1,17,0,6.90776
"A230",1976,2,50,1,0,0,0,1,0,1,12,0,5.9135
"A230",1977,3,50,1,0,0,0,1,0,1,12,0,6.24028
"A230",1978,4,50,1,0,0,0,1,0,1,12,0,6.36303
"A230",1979,5,50,1,0,0,0,1,0,1,12,0,6.55108
"A230",1980,6,50,1,0,0,0,1,0,1,12,0,6.71538
"A230",1981,7,50,1,0,0,0,1,0,1,12,0,6.80239
"A230",1982,8,50,1,0,0,0,1,0,1,12,0,6.90776
"A231",1976,23,49,0,1,0,1,1,0,0,16,0,6.90575
"A231",1977,24,48,0,1,0,1,1,0,0,16,0,6.90575
"A231",1978,25,49,0,1,0,1,1,0,0,16,0,7.64969
"A231",1979,26,48,0,1,0,1,1,0,0,16,0,7.88231
"A231",1980,27,49,0,1,0,1,1,0,0,16,0,7.82405
"A231",1981,28,48,0,1,0,1,1,0,0,16,0,7.97247
"A231",1982,29,48,0,1,0,1,1,0,0,16,0,8.04719
"A232",1976,27,34,0,0,0,0,1,0,0,17,0,6.04025
"A232",1977,28,49,0,0,0,0,1,0,0,17,0,6.90575
"A232",1978,29,49,0,0,0,0,1,0,0,17,0,6.95655
"A232",1979,30,47,0,0,0,0,1,0,0,17,0,7.01571
"A232",1980,31,46,0,0,0,0,1,0,1,17,0,7.09008
"A232",1981,32,48,0,0,0,0,1,0,0,17,0,7.1309
"A232",1982,33,48,0,0,0,0,1,0,0,17,0,7.04141
"A233",1976,30,46,1,0,0,1,1,0,1,10,0,6.63332
"A233",1977,31,49,1,0,0,1,1,0,1,10,0,6.71538
"A233",1978,32,47,1,1,0,1,1,0,1,10,0,6.82979
"A233",1979,33,50,1,1,0,1,1,0,1,10,0,6.90776
"A233",1980,34,50,1,1,0,1,1,0,0,10,0,7.00307
"A233",1981,35,45,1,1,0,1,1,0,1,10,0,7.08255
"A233",1982,36,39,1,1,0,1,1,0,1,10,0,7.1309
"A234",1976,21,39,1,1,0,0,1,0,1,12,0,6.23245
"A234",1977,22,47,1,1,0,0,1,0,1,12,0,6.30262
"A234",1978,23,48,1,1,0,0,1,0,1,12,0,6.34564
"A234",1979,24,48,1,1,0,0,1,0,1,12,0,6.47235
"A234",1980,25,50,1,1,0,0,1,0,1,12,0,6.48768
"A234",1981,26,48,1,1,0,0,1,0,1,12,0,6.71538
"A234",1982,27,47,1,1,0,0,1,0,1,12,0,6.74524
"A235",1976,18,49,1,1,1,0,1,0,0,7,0,5.92693
"A235",1977,19,48,1,1,1,0,1,0,0,7,0,5.95324
"A235",1978,20,46,1,1,1,0,1,0,0,7,0,6.10925
"A235",1979,21,48,1,1,1,0,1,0,0,7,0,6.14204
"A235",1980,22,46,1,1,1,0,1,0,0,7,0,6.17379
"A235",1981,23,40,1,1,1,0,1,0,0,7,0,6.17379
"A235",1982,24,49,1,1,1,0,1,0,0,7,0,6.17379
"A236",1976,7,48,0,1,0,0,1,0,0,17,0,6.90575
"A236",1977,8,49,0,1,0,0,1,0,0,17,0,6.90575
"A236",1978,9,49,0,1,0,0,1,0,0,17,0,7.18917
"A236",1979,10,49,0,1,0,0,1,0,0,17,0,7.19293
"A236",1980,11,48,0,1,0,1,1,0,0,17,0,7.37776
"A236",1981,12,48,0,1,0,1,1,0,0,17,0,7.37776
"A236",1982,13,48,0,1,0,1,1,0,0,17,0,7.48717
"A237",1976,6,36,0,0,0,0,1,0,0,16,0,6.16331
"A237",1977,7,36,0,0,0,0,1,0,0,16,0,6.15273
"A237",1978,8,43,0,0,0,0,1,0,0,16,0,6.3699
"A237",1979,9,36,0,0,0,0,1,0,0,16,0,6.38012
"A237",1980,10,40,0,0,0,0,1,0,0,16,0,6.31716
"A237",1981,11,40,0,0,0,0,1,0,0,16,0,6.57925
"A237",1982,12,36,0,0,0,0,1,0,0,16,0,6.59304
"A238",1976,32,52,0,0,0,0,0,0,1,12,0,6.74524
"A238",1977,33,50,1,0,0,0,0,0,0,12,0,6.85118
"A238",1978,34,52,1,0,0,0,1,0,0,12,0,6.90776
"A238",1979,35,50,0,0,0,0,1,0,0,12,0,6.96602
"A238",1980,36,50,0,0,0,0,1,0,0,12,0,7.03439
"A238",1981,37,48,0,0,0,0,1,0,0,12,0,6.92067
"A238",1982,38,48,0,0,0,0,1,0,0,12,0,7.03527
"A239",1976,27,47,0,0,0,1,1,0,0,16,0,6.90575
"A239",1977,28,47,0,0,0,1,1,0,0,16,0,6.90575
"A239",1978,29,47,0,0,0,1,1,0,0,16,0,7.82405
"A239",1979,30,47,0,0,0,1,1,0,0,16,0,7.90101
"A239",1980,31,47,0,0,0,1,1,0,0,16,0,7.67322
"A239",1981,32,47,0,0,0,0,1,0,0,16,0,8.00637
"A239",1982,33,49,0,0,0,0,1,0,0,16,0,8.05516
"A240",1976,34,49,1,1,0,1,1,0,1,12,0,6.90575
"A240",1977,35,49,1,1,0,1,1,0,1,12,0,6.90575
"A240",1978,36,49,1,1,0,1,1,0,1,12,0,7.12367
"A240",1979,37,49,1,1,0,1,1,0,1,12,0,7.23921
"A240",1980,38,49,1,0,0,1,1,0,1,12,0,7.42357
"A240",1981,39,49,1,0,0,1,1,0,1,12,0,7.46737
"A240",1982,40,48,1,0,0,1,1,0,1,12,0,7.55747
"A241",1976,15,50,1,0,0,1,1,0,0,10,0,6.53814
"A241",1977,16,49,1,0,0,1,0,0,0,10,0,6.62936
"A241",1978,17,45,1,0,0,1,0,0,0,10,0,6.72263
"A241",1979,18,43,1,1,0,1,1,0,0,10,0,6.86485
"A241",1980,19,49,1,0,0,1,1,0,0,10,0,6.87626
"A241",1981,20,44,1,0,0,1,1,0,1,10,0,6.75809
"A241",1982,21,38,1,0,0,1,1,0,1,10,0,6.76964
"A242",1976,7,47,1,0,0,1,0,1,1,10,0,5.75257
"A242",1977,8,45,1,0,0,1,0,1,1,10,0,5.75257
"A242",1978,9,46,1,0,0,1,0,1,1,10,0,5.88053
"A242",1979,10,41,1,0,0,1,0,1,1,10,0,5.94542
"A242",1980,11,48,1,0,0,1,0,1,1,10,0,6.03548
"A242",1981,12,45,1,0,0,1,0,1,1,10,0,6.02587
"A242",1982,13,39,1,0,0,1,0,1,1,10,0,6.16542
"A243",1976,9,46,1,1,0,1,1,0,1,12,0,6.90575
"A243",1977,10,43,1,1,0,1,1,0,1,12,0,6.90575
"A243",1978,11,40,1,1,0,1,1,0,1,12,0,7.1452
"A243",1979,12,43,1,0,0,1,1,0,1,12,0,7.22548
"A243",1980,13,50,1,0,0,1,1,0,1,12,0,7.33302
"A243",1981,14,49,1,1,0,1,1,0,1,12,0,7.40853
"A243",1982,15,48,1,1,0,1,1,0,1,12,0,7.34601
"A244",1976,22,42,1,1,1,0,1,0,0,10,0,6.37161
"A244",1977,23,48,1,1,1,0,1,0,0,10,0,6.46925
"A244",1978,24,48,1,1,1,0,1,0,0,10,0,6.56948
"A244",1979,25,43,1,1,1,0,1,0,0,10,0,6.51175
"A244",1980,26,52,1,1,1,0,1,0,0,10,0,6.56526
"A244",1981,27,52,1,1,1,0,1,0,0,10,0,6.64639
"A244",1982,28,52,1,1,1,0,1,0,0,10,0,6.7334
"A245",1976,36,48,1,0,0,1,1,0,0,7,0,6.39693
"A245",1977,37,44,1,0,0,1,1,0,0,7,0,6.47697
"A245",1978,38,45,1,0,0,1,1,0,0,7,0,6.55108
"A245",1979,39,50,1,0,0,1,1,0,0,7,0,6.62007
"A245",1980,40,50,1,0,0,1,1,0,0,7,0,6.66568
"A245",1981,41,50,1,0,0,1,1,0,0,7,0,6.68461
"A245",1982,42,40,1,0,0,1,1,0,0,7,0,6.7093
"A246",1976,37,50,1,0,1,0,1,0,1,10,0,6.47697
"A246",1977,38,26,1,0,1,0,1,0,0,10,0,6.35437
"A246",1978,39,24,1,0,1,0,1,0,1,10,0,6.35437
"A246",1979,40,39,1,0,1,0,1,0,1,10,0,6.50728
"A246",1980,41,51,1,0,1,0,1,0,1,10,0,6.59715
"A246",1981,42,44,1,0,1,0,1,0,1,10,0,6.66313
"A246",1982,43,46,1,0,1,0,1,0,1,10,0,6.62007
"A247",1976,9,50,1,0,0,1,0,1,0,7,1,5.43808
"A247",1977,10,44,1,0,0,1,0,1,0,7,1,5.56068
"A247",1978,11,50,1,0,0,1,0,1,0,7,1,5.57973
"A247",1979,12,50,1,0,0,1,0,1,0,7,1,5.73657
"A247",1980,13,50,1,0,0,1,0,1,0,7,1,5.76832
"A247",1981,14,50,1,0,0,1,0,1,0,7,1,5.81413
"A247",1982,15,49,1,0,0,1,0,1,0,7,1,6.04025
"A248",1976,10,49,1,0,0,1,0,1,0,11,0,5.7462
"A248",1977,11,50,1,0,0,1,0,1,0,11,0,5.73657
"A248",1978,12,42,1,0,0,1,0,1,0,11,0,5.4161
"A248",1979,13,51,1,0,0,1,0,1,0,11,0,5.46383
"A248",1980,14,52,0,1,0,1,0,1,0,11,0,6.21461
"A248",1981,15,50,1,0,0,1,0,1,0,11,0,5.85793
"A248",1982,16,47,1,0,0,1,0,1,0,11,0,6.21461
"A249",1976,30,49,0,1,0,1,1,0,0,16,0,6.62007
"A249",1977,31,48,0,1,0,1,0,0,0,16,0,6.55108
"A249",1978,32,48,0,1,0,1,0,0,0,16,0,6.74524
"A249",1979,33,47,0,1,0,1,0,0,0,16,0,6.80239
"A249",1980,34,48,0,1,0,1,0,0,0,16,0,6.95655
"A249",1981,35,47,0,1,0,1,0,0,0,16,0,7.02554
"A249",1982,36,48,0,1,0,1,0,0,0,16,0,7.00307
"A250",1976,18,48,1,1,1,0,1,0,1,10,0,6.05678
"A250",1977,19,47,1,1,1,0,1,0,1,10,0,6.10925
"A250",1978,20,48,1,1,1,0,1,0,1,10,0,6.18415
"A250",1979,21,48,1,1,1,0,1,0,1,10,0,6.28413
"A250",1980,22,48,1,1,1,0,1,0,1,10,0,6.39693
"A250",1981,23,48,1,1,1,0,1,0,1,10,0,6.51471
"A250",1982,24,48,1,1,1,0,1,0,1,10,0,6.57508
"A251",1976,6,50,0,0,1,0,1,0,0,16,0,5.8861
"A251",1977,7,49,0,0,1,1,1,0,0,16,0,6.21461
"A251",1978,8,49,0,0,1,0,1,0,0,16,0,6.44572
"A251",1979,9,50,0,0,1,0,1,0,0,16,0,6.39693
"A251",1980,10,49,0,0,1,0,0,0,0,16,0,6.65673
"A251",1981,11,50,0,0,1,0,0,0,0,16,0,6.62007
"A251",1982,12,49,0,0,1,0,0,0,0,16,0,6.62007
"A252",1976,25,49,0,0,0,1,1,0,0,17,1,6.90575
"A252",1977,26,47,0,0,0,1,1,0,0,17,1,6.90575
"A252",1978,27,49,0,0,0,1,1,0,0,17,1,7.54961
"A252",1979,28,48,0,0,0,1,1,0,0,17,1,7.6009
"A252",1980,29,49,0,0,0,1,1,0,0,17,1,7.67322
"A252",1981,30,48,0,0,0,1,1,0,0,17,1,7.6009
"A252",1982,31,47,0,0,0,1,1,0,0,17,1,7.69621
"A253",1976,7,49,0,1,1,0,1,0,1,12,1,6.23832
"A253",1977,8,32,0,1,1,0,1,0,1,12,1,6.49224
"A253",1978,9,49,1,1,1,0,1,0,1,12,1,6.52209
"A253",1979,10,49,1,1,1,0,1,0,1,12,1,6.58617
"A253",1980,11,34,1,1,1,0,1,0,1,12,1,6.80239
"A253",1981,12,49,1,0,1,0,1,0,1,12,1,6.85646
"A253",1982,13,49,0,1,1,0,1,0,1,12,1,6.95655
"A254",1976,33,48,1,1,0,0,1,0,0,12,0,6.22654
"A254",1977,34,48,1,1,0,0,1,0,0,12,0,6.30992
"A254",1978,35,47,1,1,0,0,1,0,0,12,0,6.39693
"A254",1979,36,48,1,1,0,0,1,0,0,12,0,6.52942
"A254",1980,37,48,1,1,0,0,1,0,0,12,0,6.61204
"A254",1981,38,48,1,1,0,0,1,0,0,12,0,6.70441
"A254",1982,39,24,1,1,0,0,1,0,0,12,0,6.72623
"A255",1976,3,48,1,1,0,0,0,1,0,12,0,6.05209
"A255",1977,4,11,1,1,0,0,0,1,1,12,0,6.01616
"A255",1978,5,37,1,1,0,0,0,1,1,12,0,6.27852
"A255",1979,6,50,1,1,0,0,0,1,1,12,0,6.36819
"A255",1980,7,40,1,1,0,0,0,1,1,12,0,6.45834
"A255",1981,8,47,1,1,0,0,0,1,1,12,0,6.56244
"A255",1982,9,50,1,1,0,0,0,1,1,12,0,6.63068
"A256",1976,5,16,0,0,1,1,1,0,0,16,0,6.23048
"A256",1977,6,39,0,0,1,1,1,0,1,16,0,6.35437
"A256",1978,7,50,0,0,1,1,1,0,1,16,0,6.49979
"A256",1979,8,50,0,0,1,1,1,0,1,16,0,6.68461
"A256",1980,9,50,0,0,1,1,1,0,1,16,0,6.98008
"A256",1981,10,49,0,0,1,1,1,0,1,16,0,7.00307
"A256",1982,11,48,0,0,1,1,1,0,1,16,0,7.09008
"A257",1976,32,47,1,1,0,0,1,0,1,12,0,6.64379
"A257",1977,33,47,1,1,0,0,1,0,1,12,0,6.74406
"A257",1978,34,47,1,1,0,0,1,0,1,12,0,6.79906
"A257",1979,35,47,1,1,0,0,1,0,1,12,0,6.89366
"A257",1980,36,47,1,1,0,0,1,0,1,12,0,7.02731
"A257",1981,37,47,1,1,0,0,1,0,1,12,0,7.06476
"A257",1982,38,47,1,1,0,0,1,0,1,12,0,7.20042
"A258",1976,25,42,0,0,1,0,0,0,0,17,0,6.51175
"A258",1977,26,45,0,0,1,0,0,0,0,17,0,6.49527
"A258",1978,27,47,0,0,1,0,0,0,0,17,0,6.63726
"A258",1979,28,46,0,0,1,0,0,0,0,17,0,6.63857
"A258",1980,29,44,0,0,1,0,0,0,0,17,0,6.69456
"A258",1981,30,51,0,0,1,0,0,0,0,17,0,6.69827
"A258",1982,31,45,0,0,1,0,0,0,0,17,0,6.99393
"A259",1976,10,49,1,1,1,0,1,0,0,10,0,5.85793
"A259",1977,11,51,1,1,1,0,1,0,0,10,0,5.85793
"A259",1978,12,28,1,0,1,0,1,0,0,10,0,6.21461
"A259",1979,13,50,1,1,1,0,1,0,0,10,0,6.18415
"A259",1980,14,51,1,1,1,0,1,0,0,10,0,6.23441
"A259",1981,15,50,1,1,1,0,1,0,0,10,0,6.18415
"A259",1982,16,52,1,1,1,0,1,0,0,10,0,6.16752
"A260",1976,10,49,1,0,0,1,1,0,0,12,0,6.55108
"A260",1977,11,50,1,0,0,1,1,0,0,12,0,6.63332
"A260",1978,12,49,0,0,0,1,1,0,0,12,0,6.74524
"A260",1979,13,49,0,0,0,1,1,0,0,12,0,6.95655
"A260",1980,14,48,0,0,0,1,1,0,0,12,0,7.02554
"A260",1981,15,48,0,0,0,1,1,0,0,12,0,7.1507
"A260",1982,16,49,0,0,0,1,1,0,0,12,0,7.31322
"A261",1976,16,37,1,0,1,1,1,0,1,10,0,6.31716
"A261",1977,17,50,1,0,1,1,1,0,1,10,0,6.3613
"A261",1978,18,49,1,0,1,1,1,0,1,10,0,6.42972
"A261",1979,19,37,1,0,1,1,1,0,1,10,0,6.73102
"A261",1980,20,47,1,0,1,1,1,0,1,10,0,6.81014
"A261",1981,21,45,1,0,1,1,1,0,1,10,0,6.95177
"A261",1982,22,49,1,0,1,1,1,0,1,10,0,6.9256
"A262",1976,12,49,0,0,0,1,1,0,0,16,0,6.83841
"A262",1977,13,49,0,0,0,1,1,0,0,16,0,6.85224
"A262",1978,14,48,0,0,0,1,1,0,0,16,0,6.91175
"A262",1979,15,49,0,0,0,1,1,0,0,16,0,6.91175
"A262",1980,16,49,0,0,0,1,1,0,0,16,0,7.31122
"A262",1981,17,50,0,0,0,1,1,0,0,16,0,7.18917
"A262",1982,18,49,0,0,0,1,1,0,0,16,0,7.37776
"A263",1976,10,37,0,1,0,1,0,1,0,12,1,6.10925
"A263",1977,11,33,0,1,0,1,0,1,0,12,1,6.20456
"A263",1978,12,43,0,1,0,1,0,1,0,12,1,6.37161
"A263",1979,13,46,0,1,0,1,0,1,0,12,1,6.39693
"A263",1980,14,48,0,1,0,1,0,1,0,12,1,6.55108
